"variant","age","ylo","yhi","cancer_type"
"KRAS G12D",58.3142072937627,51837.9373984301,86122.8366784137,"CRC"
"KRAS G12D",58.4836427150506,51992.8207933738,86237.8077688398,"CRC"
"KRAS G12D",58.6530781363386,52208.2012830815,86288.2251353834,"CRC"
"KRAS G12D",58.8225135576265,52424.6358772899,86342.8960690501,"CRC"
"KRAS G12D",58.9919489789144,52640.2277793416,86355.5937322653,"CRC"
"KRAS G12D",59.1613844002024,52845.5646803812,86333.6548188208,"CRC"
"KRAS G12D",59.3308198214903,53007.5131227359,86348.212901249,"CRC"
"KRAS G12D",59.5002552427782,53157.8614387227,86473.8825084171,"CRC"
"KRAS G12D",59.6696906640662,53299.8013845764,86529.4864269375,"CRC"
"KRAS G12D",59.8391260853541,53414.1164860294,86628.7788306205,"CRC"
"KRAS G12D",60.008561506642,53525.6608053658,86650.1206516094,"CRC"
"KRAS G12D",60.17799692793,53652.0523632813,86716.0786665345,"CRC"
"KRAS G12D",60.3474323492179,53801.9707016444,86809.2939863035,"CRC"
"KRAS G12D",60.5168677705058,53998.9836795053,86876.2506504732,"CRC"
"KRAS G12D",60.6863031917938,54270.1482684283,86957.0170775936,"CRC"
"KRAS G12D",60.8557386130817,54421.2799740495,86997.9779654708,"CRC"
"KRAS G12D",61.0251740343696,54516.5164592216,87132.9602339315,"CRC"
"KRAS G12D",61.1946094556576,54618.4291592895,87225.2180485172,"CRC"
"KRAS G12D",61.3640448769455,54749.1111648052,87349.4615671398,"CRC"
"KRAS G12D",61.5334802982334,54923.1541048804,87425.7960772172,"CRC"
"KRAS G12D",61.7029157195214,55102.5114739446,87555.8117757091,"CRC"
"KRAS G12D",61.8723511408093,55277.8588941398,87573.7334530453,"CRC"
"KRAS G12D",62.0417865620973,55389.3665766761,87554.0640924022,"CRC"
"KRAS G12D",62.2112219833852,55492.063340653,87699.4695153829,"CRC"
"KRAS G12D",62.3806574046731,55635.6542596859,87720.4811642373,"CRC"
"KRAS G12D",62.5500928259611,55834.9601933954,87752.8173546416,"CRC"
"KRAS G12D",62.719528247249,55986.5895481798,87831.3682431109,"CRC"
"KRAS G12D",62.8889636685369,56147.4862023263,87999.0448340505,"CRC"
"KRAS G12D",63.0583990898249,56258.0331134012,88144.9818408832,"CRC"
"KRAS G12D",63.2278345111128,56392.5376020337,88338.052468887,"CRC"
"KRAS G12D",63.3972699324007,56482.441020947,88450.3827646991,"CRC"
"KRAS G12D",63.5667053536887,56580.9089565958,88563.387421906,"CRC"
"KRAS G12D",63.7361407749766,56759.513895311,88622.0503407784,"CRC"
"KRAS G12D",63.9055761962645,56898.4088881387,88757.5357571355,"CRC"
"KRAS G12D",64.0750116175525,57036.9649781851,88859.4306177079,"CRC"
"KRAS G12D",64.2444470388404,57189.0171935508,89016.3124334399,"CRC"
"KRAS G12D",64.4138824601283,57281.0304433864,89142.3995489469,"CRC"
"KRAS G12D",64.5833178814163,57368.3919113242,89198.074523846,"CRC"
"KRAS G12D",64.7527533027042,57552.7642020569,89441.090827235,"CRC"
"KRAS G12D",64.9221887239921,57745.6201114079,89539.5901371646,"CRC"
"KRAS G12D",65.0916241452801,57813.9330808381,89688.9720848716,"CRC"
"KRAS G12D",65.261059566568,57861.9287236047,89845.1943987337,"CRC"
"KRAS G12D",65.4304949878559,58040.3094234806,89970.5815206366,"CRC"
"KRAS G12D",65.5999304091439,58197.3813588664,90104.4311084431,"CRC"
"KRAS G12D",65.7693658304318,58254.448528203,90249.0305987978,"CRC"
"KRAS G12D",65.9388012517198,58306.8208270215,90458.5869525483,"CRC"
"KRAS G12D",66.1082366730077,58422.3618402596,90595.6924936238,"CRC"
"KRAS G12D",66.2776720942956,58561.5096072375,90754.471293626,"CRC"
"KRAS G12D",66.4471075155836,58600.298017395,90905.2115725815,"CRC"
"KRAS G12D",66.6165429368715,58632.5391722721,91090.5111459927,"CRC"
"KRAS G12D",66.7859783581594,58730.3555636432,91255.5590653002,"CRC"
"KRAS G12D",66.9554137794474,58802.8248928372,91446.157058073,"CRC"
"KRAS G12D",67.1248492007353,58894.3503036663,91642.1665325842,"CRC"
"KRAS G12D",67.2942846220232,58956.785715451,91837.1853849494,"CRC"
"KRAS G12D",67.4637200433112,59048.1350726828,92039.9898040675,"CRC"
"KRAS G12D",67.6331554645991,59071.7592432111,92098.1386283691,"CRC"
"KRAS G12D",67.802590885887,59065.7539354043,92297.6938710701,"CRC"
"KRAS G12D",67.972026307175,59139.7943677019,92486.6509207434,"CRC"
"KRAS G12D",68.1414617284629,59256.3863820869,92630.6433687058,"CRC"
"KRAS G12D",68.3108971497508,59354.5989174262,92866.88404828,"CRC"
"KRAS G12D",68.4803325710388,59433.58828377,93088.0216657486,"CRC"
"KRAS G12D",68.6497679923267,59481.6631579912,93218.1554820385,"CRC"
"KRAS G12D",68.8192034136146,59543.524860715,93393.8567993162,"CRC"
"KRAS G12D",68.9886388349026,59612.748831176,93541.7094543335,"CRC"
"KRAS G12D",69.1580742561905,59675.9044204946,93696.6109779585,"CRC"
"KRAS G12D",69.3275096774784,59761.7906443371,93878.2935758036,"CRC"
"KRAS G12D",69.4969450987664,59850.5620579812,94113.0345585989,"CRC"
"KRAS G12D",69.6663805200543,59880.9591593398,94355.0285508623,"CRC"
"KRAS G12D",69.8358159413422,59922.0174003227,94623.6927687812,"CRC"
"KRAS G12D",70.0052513626302,59997.9642478158,94843.0678548458,"CRC"
"KRAS G12D",70.1746867839181,60001.8918179426,95006.74929696,"CRC"
"KRAS G12D",70.344122205206,60048.7195912012,95182.3280929644,"CRC"
"KRAS G12D",70.513557626494,60095.8091460294,95333.3135363646,"CRC"
"KRAS G12D",70.6829930477819,60184.5056463022,95518.1093700907,"CRC"
"KRAS G12D",70.8524284690698,60207.7972642516,95654.6902744247,"CRC"
"KRAS G12D",71.0218638903578,60305.2134206576,95860.6589695255,"CRC"
"KRAS G12D",71.1912993116457,60388.8289093078,96031.6044451646,"CRC"
"KRAS G12D",71.3607347329337,60410.9730345051,96189.5775009511,"CRC"
"KRAS G12D",71.5301701542216,60441.2216916402,96465.5423858646,"CRC"
"KRAS G12D",71.6996055755095,60485.438383422,96667.3798480655,"CRC"
"KRAS G12D",71.8690409967975,60552.7909600538,96854.8451378643,"CRC"
"KRAS G12D",72.0384764180854,60615.601553337,97142.417208559,"CRC"
"KRAS G12D",72.2079118393733,60641.4939374736,97419.0383452087,"CRC"
"KRAS G12D",72.3773472606613,60697.9641894631,97650.9051289482,"CRC"
"KRAS G12D",72.5467826819492,60758.4823843839,97915.4402690923,"CRC"
"KRAS G12D",72.7162181032371,60837.5523516366,98170.696842352,"CRC"
"KRAS G12D",72.8856535245251,60878.8246847689,98400.7359792711,"CRC"
"KRAS G12D",73.055088945813,60938.4310578916,98608.9963814363,"CRC"
"KRAS G12D",73.2245243671009,60934.1184777547,98913.658864104,"CRC"
"KRAS G12D",73.3939597883889,60927.7953044385,99144.2180133172,"CRC"
"KRAS G12D",73.5633952096768,60943.0407682336,99408.915656818,"CRC"
"KRAS G12D",73.7328306309647,60915.1489578062,99661.8962648054,"CRC"
"KRAS G12D",73.9022660522527,60913.3773594296,99910.2672163792,"CRC"
"KRAS G12D",74.0717014735406,60945.8307503635,100178.697067917,"CRC"
"KRAS G12D",74.2411368948285,60957.9965278086,100472.21986812,"CRC"
"KRAS G12D",74.4105723161165,60957.6004977083,100720.988246013,"CRC"
"KRAS G12D",74.5800077374044,60911.6136719846,100971.506974873,"CRC"
"KRAS G12D",74.7494431586923,60881.4595663396,101194.055715496,"CRC"
"KRAS G12D",74.9188785799803,60894.3048359677,101449.582279877,"CRC"
"KRAS G12D",75.0883140012682,60955.5903215033,101709.77197482,"CRC"
"KRAS G12D",75.2577494225561,60940.9904136681,102037.838814959,"CRC"
"KRAS G12D",75.4271848438441,60867.6571940866,102353.380424772,"CRC"
"KRAS G12D",75.596620265132,60845.5940513286,102628.09760075,"CRC"
"KRAS G12D",75.7660556864199,60818.9012692401,102883.251740572,"CRC"
"KRAS G12D",75.9354911077079,60777.2675809703,103119.21802517,"CRC"
"KRAS G12D",76.1049265289958,60735.6338927005,103430.270151074,"CRC"
"KRAS G12D",76.2743619502837,60694.0002044307,103706.223085146,"CRC"
"KRAS G12D",76.4437973715717,60652.3665161609,103879.906684765,"CRC"
"KRAS G12D",76.6132327928596,60662.3667310376,104053.51244703,"CRC"
"KRAS G12D",76.7826682141475,60658.7635823997,104247.237923197,"CRC"
"KRAS G12D",76.9521036354355,60655.3987036034,104505.604815248,"CRC"
"KRAS G12D",77.1215390567234,60717.1436297129,104711.974523973,"CRC"
"KRAS G12D",77.2909744780113,60700.8575771876,104967.600631401,"CRC"
"KRAS G12D",77.4604098992993,60658.1828100791,105281.85004698,"CRC"
"KRAS G12D",77.6298453205872,60735.2471533559,105564.926788787,"CRC"
"KRAS G12D",77.7992807418752,60746.5818774627,105808.915486649,"CRC"
"KRAS G12D",77.9687161631631,60736.5721958037,106007.255143678,"CRC"
"KRAS G12D",78.138151584451,60699.8008091624,106264.410699158,"CRC"
"KRAS G12D",78.307587005739,60715.6841451735,106565.76054488,"CRC"
"KRAS G12D",78.4770224270269,60725.0204981105,106918.06208448,"CRC"
"KRAS G12D",78.6464578483148,60731.776931638,107208.266427557,"CRC"
"KRAS G12D",78.8158932696028,60725.4537583218,107462.998732928,"CRC"
"KRAS G12D",78.9853286908907,60694.494060916,107746.455044688,"CRC"
"KRAS G12D",79.1547641121786,60635.8679344513,108040.269936375,"CRC"
"KRAS G12D",79.3241995334666,60562.5092703926,108290.403365184,"CRC"
"KRAS G12D",79.4936349547545,60492.9993440431,108531.818265231,"CRC"
"KRAS G12D",79.6630703760424,60491.0482541395,108852.918836342,"CRC"
"KRAS G12D",79.8325057973304,60417.8713054513,109124.77017602,"CRC"
"KRAS G12D",80.0019412186183,60427.0568842482,109342.847995141,"CRC"
"KRAS G12D",80.1713766399062,60454.2299601269,109576.684554514,"CRC"
"KRAS G12D",80.3408120611942,60393.4947519365,109851.276727039,"CRC"
"KRAS G12D",80.5102474824821,60320.8382462978,110101.866297143,"CRC"
"KRAS G12D",80.67968290377,60248.1817406592,110359.198670976,"CRC"
"KRAS G12D",80.849118325058,60185.8042240425,110536.988799052,"CRC"
"KRAS G12D",81.0185537463459,60109.2877871494,110795.411303751,"CRC"
"KRAS G12D",81.1879891676338,60073.5770727595,111103.455142774,"CRC"
"KRAS G12D",81.3574245889218,60008.0047470104,111397.949511148,"CRC"
"KRAS G12D",81.5268600102097,59946.4476564454,111588.073086708,"CRC"
"KRAS G12D",81.6962954314976,59966.779366262,111800.632503139,"CRC"
"KRAS G12D",81.8657308527856,59893.7671547225,112029.217345335,"CRC"
"KRAS G12D",82.0351662740735,59752.8126806226,112266.104520656,"CRC"
"KRAS G12D",82.2046016953614,59749.1432887474,112506.991310332,"CRC"
"KRAS G12D",82.3740371166494,59720.1775746188,112788.893923737,"CRC"
"KRAS G12D",82.5434725379373,59754.0809670647,113090.589484521,"CRC"
"KRAS G12D",82.7129079592252,59776.1903510879,113370.605768782,"CRC"
"KRAS G12D",82.8823433805132,59685.3442518454,113674.499285529,"CRC"
"KRAS G12D",83.0517788018011,59612.7574895538,113954.636920084,"CRC"
"KRAS G12D",83.221214223089,59527.2116357232,114283.55493081,"CRC"
"KRAS G12D",83.390649644377,59431.6597345261,114574.959424158,"CRC"
"KRAS G12D",83.5600850656649,59432.8992751333,114813.656475715,"CRC"
"KRAS G12D",83.7295204869529,59426.6356631362,115064.679316614,"CRC"
"KRAS G12D",83.8989559082408,59404.9946575409,115301.268599301,"CRC"
"KRAS G12D",84.0683913295287,59343.9123529083,115532.84648643,"CRC"
"KRAS G12D",84.2378267508167,59261.2461552308,115813.527809742,"CRC"
"KRAS G12D",84.4072621721046,59180.5574582809,116112.635658653,"CRC"
"KRAS G12D",84.5766975933925,59091.2498663913,116416.394604708,"CRC"
"KRAS G12D",84.7461330146805,59015.4817841978,116724.311175634,"CRC"
"KRAS G12D",84.9155684359684,58952.3782981062,117006.097056229,"CRC"
"KRAS G12D",85.0850038572563,58965.5932130028,117284.448428174,"CRC"
"KRAS G12D",85.2544392785443,58921.9608333727,117562.799800118,"CRC"
"KRAS G12D",85.4238746998322,58839.562808252,117841.151172062,"CRC"
"KRAS G12D",85.5933101211201,58760.8399343119,118119.502544006,"CRC"
"KRAS G12D",85.7627455424081,58692.2235838736,118400.366964624,"CRC"
"KRAS G12D",85.932180963696,58649.1349395091,118697.639705115,"CRC"
"KRAS G12D",86.1016163849839,58613.2736242252,118979.823349274,"CRC"
"KRAS G12D",86.2710518062719,58588.6543878235,119263.712033758,"CRC"
"KRAS G12D",86.4404872275598,58512.2850657973,119552.176277428,"CRC"
"KRAS G12D",86.6099226488477,58414.6189114813,119837.248286223,"CRC"
"KRAS G12D",86.7793580701357,58408.1858791997,120104.031558046,"CRC"
"KRAS G12D",86.9487934914236,58350.6168063377,120383.84690791,"CRC"
"KRAS G12D",87.1182289127115,58318.447212327,120673.482879725,"CRC"
"KRAS G12D",87.2876643339995,58287.9171703619,121012.463776162,"CRC"
"KRAS G12D",87.4570997552874,58261.077819839,121359.137396611,"CRC"
"KRAS G12D",87.6265351765753,58238.634985361,121675.063865825,"CRC"
"KRAS G12D",87.7959705978633,58216.1921508831,122009.767584477,"CRC"
"KRAS G12D",87.9654060191512,58193.7493164052,122295.424166502,"CRC"
"KRAS G12D",88.1348414404392,58123.7380124314,122569.003237549,"CRC"
"KRAS G12D",88.3042768617271,58041.7419640316,122832.109092934,"CRC"
"KRAS G12D",88.473712283015,57967.9423417281,123052.41654822,"CRC"
"KRAS G12D",88.643147704303,57895.2492479304,123303.057597076,"CRC"
"KRAS G12D",88.8125831255909,57824.0139315218,123652.371962224,"CRC"
"KRAS G12D",88.9820185468788,57747.2827446034,123938.693733376,"CRC"
"KRAS G12D",89.1514539681668,57706.2176648529,124201.84274809,"CRC"
"KRAS G12D",89.3208893894547,57666.0806791825,124464.433156072,"CRC"
"KRAS G12D",89.4903248107426,57591.1840119422,124751.614183452,"CRC"
"KRAS G12D",89.6597602320306,57504.7973690252,125023.239476894,"CRC"
"KRAS G12D",89.8291956533185,57472.7482318539,125240.947956328,"CRC"
"KRAS G12D",89.9986310746064,57461.0959292821,125452.188293307,"CRC"
"KRAS G12V",42.4202600958248,57560.6168645654,188332.697668423,"CRC"
"KRAS G12V",42.5623811060826,58045.3928689368,188205.214532243,"CRC"
"KRAS G12V",42.7045021163404,58523.0595048685,188057.189598094,"CRC"
"KRAS G12V",42.8466231265981,58930.4921301636,187918.104425228,"CRC"
"KRAS G12V",42.9887441368559,59347.5364233709,187809.893181828,"CRC"
"KRAS G12V",43.1308651471137,59798.4296316833,187643.036703978,"CRC"
"KRAS G12V",43.2729861573715,60357.3198960305,187469.191840976,"CRC"
"KRAS G12V",43.4151071676293,60834.0561337807,187314.074547438,"CRC"
"KRAS G12V",43.557228177887,61276.1750828169,187173.415260828,"CRC"
"KRAS G12V",43.6993491881448,61719.6794002279,187032.755974219,"CRC"
"KRAS G12V",43.8414701984026,62203.2027066062,186884.950103735,"CRC"
"KRAS G12V",43.9835912086604,62711.0850313631,186700.891613484,"CRC"
"KRAS G12V",44.1257122189182,63223.039180337,186610.77811439,"CRC"
"KRAS G12V",44.267833229176,63729.8114170629,186483.240468761,"CRC"
"KRAS G12V",44.4099542394338,64239.1746099129,186371.555195998,"CRC"
"KRAS G12V",44.5520752496915,64748.5378027628,186280.547630154,"CRC"
"KRAS G12V",44.6941962599493,65171.3339159244,186198.712930145,"CRC"
"KRAS G12V",44.8363172702071,65586.5594619455,186057.442721762,"CRC"
"KRAS G12V",44.9784382804649,66164.6800160327,185814.824989081,"CRC"
"KRAS G12V",45.1205592907227,66643.4479018345,185585.703912467,"CRC"
"KRAS G12V",45.2626803009805,67094.030796655,185453.38690924,"CRC"
"KRAS G12V",45.4048013112382,67525.428066604,185299.734886564,"CRC"
"KRAS G12V",45.546922321496,68009.7014567339,185266.322185519,"CRC"
"KRAS G12V",45.6890433317538,68459.4939134895,185118.52820835,"CRC"
"KRAS G12V",45.8311643420116,68907.3996479437,184900.051312781,"CRC"
"KRAS G12V",45.9732853522694,69375.1739265684,184706.249534756,"CRC"
"KRAS G12V",46.1154063625272,69881.1888833822,184563.546500297,"CRC"
"KRAS G12V",46.2575273727849,70336.5511964623,184322.162337109,"CRC"
"KRAS G12V",46.3996483830427,70746.9277441305,184159.068003393,"CRC"
"KRAS G12V",46.5417693933005,71152.456048899,184138.986021526,"CRC"
"KRAS G12V",46.6838904035583,71624.4494832088,184072.526957638,"CRC"
"KRAS G12V",46.8260114138161,72077.9867845463,183997.533404938,"CRC"
"KRAS G12V",46.9681324240739,72519.484215546,183860.868121503,"CRC"
"KRAS G12V",47.1102534343316,73003.3484364711,183724.134605769,"CRC"
"KRAS G12V",47.2523744445894,73460.3868491849,183578.24122429,"CRC"
"KRAS G12V",47.3944954548472,73897.6449678136,183432.347842811,"CRC"
"KRAS G12V",47.536616465105,74301.8679010959,183286.454461332,"CRC"
"KRAS G12V",47.6787374753628,74756.7622525112,183140.561079853,"CRC"
"KRAS G12V",47.8208584856206,75280.8620476933,183130.146697105,"CRC"
"KRAS G12V",47.9629794958783,75796.9907731005,183146.066114725,"CRC"
"KRAS G12V",48.1051005061361,76295.3325583383,183155.535365691,"CRC"
"KRAS G12V",48.2472215163939,76820.2937822889,183084.631982347,"CRC"
"KRAS G12V",48.3893425266517,77234.0474900715,182997.616088182,"CRC"
"KRAS G12V",48.5314635369095,77643.6217061105,182845.976238547,"CRC"
"KRAS G12V",48.6735845471673,78006.4949815694,182694.336388912,"CRC"
"KRAS G12V",48.815705557425,78519.2323805009,182563.212455978,"CRC"
"KRAS G12V",48.9578265676828,78998.4423963383,182371.957937546,"CRC"
"KRAS G12V",49.0999475779406,79409.2082136362,182156.27992546,"CRC"
"KRAS G12V",49.2420685881984,79828.935087968,181930.75887602,"CRC"
"KRAS G12V",49.3841895984562,80337.8398078809,181705.23782658,"CRC"
"KRAS G12V",49.526310608714,80713.3424031785,181479.716777139,"CRC"
"KRAS G12V",49.6684316189718,81200.5830647193,181374.171034083,"CRC"
"KRAS G12V",49.8105526292295,81649.4988093234,181209.79050693,"CRC"
"KRAS G12V",49.9526736394873,82011.0289409811,181021.324013875,"CRC"
"KRAS G12V",50.0947946497451,82455.490161283,180827.817007872,"CRC"
"KRAS G12V",50.2369156600029,82934.1635877831,180634.310001869,"CRC"
"KRAS G12V",50.3790366702607,83362.3851806029,180440.802995867,"CRC"
"KRAS G12V",50.5211576805185,83790.6067734228,180278.343269933,"CRC"
"KRAS G12V",50.6632786907762,84202.8129018875,180162.005939511,"CRC"
"KRAS G12V",50.805399701034,84498.9782360654,180046.680607053,"CRC"
"KRAS G12V",50.9475207112918,84864.1655161448,179880.943048247,"CRC"
"KRAS G12V",51.0896417215496,85270.9164109576,179703.10482717,"CRC"
"KRAS G12V",51.2317627318074,85729.784764756,179646.615021234,"CRC"
"KRAS G12V",51.3738837420652,86266.9104461399,179592.628208803,"CRC"
"KRAS G12V",51.5160047523229,86663.4976835948,179298.82809673,"CRC"
"KRAS G12V",51.6581257625807,87060.3518387903,179198.004095979,"CRC"
"KRAS G12V",51.8002467728385,87536.0069780825,179174.77648083,"CRC"
"KRAS G12V",51.9423677830963,87872.4581137654,179093.924136892,"CRC"
"KRAS G12V",52.0844887933541,88339.9058996272,178921.658014908,"CRC"
"KRAS G12V",52.2266098036119,88728.3575206622,178790.189493784,"CRC"
"KRAS G12V",52.3687308138696,89207.802557955,178793.292718004,"CRC"
"KRAS G12V",52.5108518241274,89602.4170480341,178694.640329601,"CRC"
"KRAS G12V",52.6529728343852,89883.1075881007,178497.248285131,"CRC"
"KRAS G12V",52.795093844643,90279.453391029,178336.584219036,"CRC"
"KRAS G12V",52.9372148549008,90659.9329891981,178325.011125265,"CRC"
"KRAS G12V",53.0793358651586,91005.2603360373,178154.838125549,"CRC"
"KRAS G12V",53.2214568754163,91255.4946902218,178067.146500364,"CRC"
"KRAS G12V",53.3635778856741,91592.8200884625,178057.566663196,"CRC"
"KRAS G12V",53.5056988959319,91995.8451380114,177923.718293686,"CRC"
"KRAS G12V",53.6478199061897,92406.4544201794,177792.153498526,"CRC"
"KRAS G12V",53.7899409164475,92601.6465039344,177826.412897802,"CRC"
"KRAS G12V",53.9320619267053,93056.4257612175,177684.238113256,"CRC"
"KRAS G12V",54.074182936963,93373.5290203693,177631.082569764,"CRC"
"KRAS G12V",54.2163039472208,93663.6872957704,177468.913150803,"CRC"
"KRAS G12V",54.3584249574786,94019.2628582935,177318.477627369,"CRC"
"KRAS G12V",54.5005459677364,94296.0698353495,177214.356111667,"CRC"
"KRAS G12V",54.6426669779942,94680.5806978805,177174.086837956,"CRC"
"KRAS G12V",54.784787988252,95020.5746641528,177171.057678741,"CRC"
"KRAS G12V",54.9269089985097,95355.284678123,177168.028519525,"CRC"
"KRAS G12V",55.0690300087675,95734.7840581171,177164.99936031,"CRC"
"KRAS G12V",55.2111510190253,95984.2664548498,177161.970201095,"CRC"
"KRAS G12V",55.3532720292831,96271.448389023,177125.288002652,"CRC"
"KRAS G12V",55.4953930395409,96597.9894132518,177037.613254056,"CRC"
"KRAS G12V",55.6375140497987,96960.463393272,176838.145462192,"CRC"
"KRAS G12V",55.7796350600564,97333.6365290116,176664.180392,"CRC"
"KRAS G12V",55.9217560703142,97744.1468032579,176572.566677199,"CRC"
"KRAS G12V",56.063877080572,98052.4303484478,176363.708589389,"CRC"
"KRAS G12V",56.2059980908298,98333.9464451941,176391.010394837,"CRC"
"KRAS G12V",56.3481191010876,98725.8977673554,176431.531779297,"CRC"
"KRAS G12V",56.4902401113454,98971.5370018442,176399.185258823,"CRC"
"KRAS G12V",56.6323611216032,99263.1898694491,176344.620449368,"CRC"
"KRAS G12V",56.7744821318609,99499.1650287904,176346.322668244,"CRC"
"KRAS G12V",56.9166031421187,99746.8842765134,176304.64128168,"CRC"
"KRAS G12V",57.0587241523765,100127.343471602,176302.593731942,"CRC"
"KRAS G12V",57.2008451626343,100506.937997657,176300.546182203,"CRC"
"KRAS G12V",57.3429661728921,100774.782465092,176295.217431956,"CRC"
"KRAS G12V",57.4850871831499,101129.765825057,176289.538857189,"CRC"
"KRAS G12V",57.6272081934076,101346.598177628,176243.975657177,"CRC"
"KRAS G12V",57.7693292036654,101582.229951386,176189.780846707,"CRC"
"KRAS G12V",57.9114502139232,101846.160334832,176203.111334166,"CRC"
"KRAS G12V",58.053571224181,102116.224225463,176228.031945646,"CRC"
"KRAS G12V",58.1956922344388,102381.849269702,176275.369438334,"CRC"
"KRAS G12V",58.3378132446966,102649.693737137,176242.99577007,"CRC"
"KRAS G12V",58.4799342549543,102917.538204572,176218.179581651,"CRC"
"KRAS G12V",58.6220552652121,103149.048476333,176191.249238051,"CRC"
"KRAS G12V",58.7641762754699,103259.25806513,176170.368087863,"CRC"
"KRAS G12V",58.9062972857277,103585.339392287,176197.7679662,"CRC"
"KRAS G12V",59.0484182959855,103892.094715717,176262.999283523,"CRC"
"KRAS G12V",59.1905393062433,104048.584122034,176271.88048586,"CRC"
"KRAS G12V",59.332660316501,104291.288104027,176268.131818497,"CRC"
"KRAS G12V",59.4747813267588,104546.037028354,176267.785386382,"CRC"
"KRAS G12V",59.6169023370166,104686.647538593,176301.2811788,"CRC"
"KRAS G12V",59.7590233472744,105015.509535471,176389.961929666,"CRC"
"KRAS G12V",59.9011443575322,105332.427641844,176549.340818812,"CRC"
"KRAS G12V",60.04326536779,105636.316097342,176457.858742415,"CRC"
"KRAS G12V",60.1853863780477,105933.424716791,176493.863408472,"CRC"
"KRAS G12V",60.3275073883055,106217.10500502,176688.73943715,"CRC"
"KRAS G12V",60.4696283985633,106457.218282047,176765.82053135,"CRC"
"KRAS G12V",60.6117494088211,106703.933085856,176858.154948497,"CRC"
"KRAS G12V",60.7538704190789,106939.87492175,176770.310951776,"CRC"
"KRAS G12V",60.8959914293367,107233.855020739,176813.611783975,"CRC"
"KRAS G12V",61.0381124395944,107452.070959397,177011.628966622,"CRC"
"KRAS G12V",61.1802334498522,107706.039351465,177103.454203177,"CRC"
"KRAS G12V",61.32235446011,107887.192133524,177350.625139543,"CRC"
"KRAS G12V",61.4644754703678,108108.10135497,177361.005702226,"CRC"
"KRAS G12V",61.6065964806256,108302.57564123,177374.746951638,"CRC"
"KRAS G12V",61.7487174908834,108555.966669589,177489.112801971,"CRC"
"KRAS G12V",61.8908385011411,108853.386136784,177611.370649264,"CRC"
"KRAS G12V",62.0329595113989,109153.268260719,177844.481719255,"CRC"
"KRAS G12V",62.1750805216567,109302.490321144,177824.280119306,"CRC"
"KRAS G12V",62.3172015319145,109591.767182561,177995.978660313,"CRC"
"KRAS G12V",62.4593225421723,109628.711823234,178063.937657779,"CRC"
"KRAS G12V",62.6014435524301,109837.051395992,178193.748976966,"CRC"
"KRAS G12V",62.7435645626879,109911.863580946,178510.744214005,"CRC"
"KRAS G12V",62.8856855729456,110114.144013219,178616.858270413,"CRC"
"KRAS G12V",63.0278065832034,110282.05063337,178618.990312069,"CRC"
"KRAS G12V",63.1699275934612,110487.642207456,178893.583964319,"CRC"
"KRAS G12V",63.312048603719,110731.348797322,179071.719775641,"CRC"
"KRAS G12V",63.4541696139768,110946.742726186,179187.141320911,"CRC"
"KRAS G12V",63.5962906242346,111162.214956725,179359.226706694,"CRC"
"KRAS G12V",63.7384116344923,111348.553581424,179448.865184604,"CRC"
"KRAS G12V",63.8805326447501,111512.438351085,179589.920251625,"CRC"
"KRAS G12V",64.0226536550079,111648.42972112,179764.878034363,"CRC"
"KRAS G12V",64.1647746652657,111773.96699202,179918.953994902,"CRC"
"KRAS G12V",64.3068956755235,111896.7304647,179983.888232731,"CRC"
"KRAS G12V",64.4490166857813,112074.319631195,180220.299954159,"CRC"
"KRAS G12V",64.591137696039,112219.591850416,180417.642060847,"CRC"
"KRAS G12V",64.7332587062968,112298.199228557,180557.181069409,"CRC"
"KRAS G12V",64.8753797165546,112524.240880582,180870.971300124,"CRC"
"KRAS G12V",65.0175007268124,112764.263587055,181188.329706519,"CRC"
"KRAS G12V",65.1596217370702,112811.467683431,181418.356864768,"CRC"
"KRAS G12V",65.301742747328,112943.525781706,181650.511821541,"CRC"
"KRAS G12V",65.4438637575857,113073.568234869,181884.124415968,"CRC"
"KRAS G12V",65.5859847678435,113327.800320711,182168.529695064,"CRC"
"KRAS G12V",65.7281057781013,113520.867640068,182338.159225511,"CRC"
"KRAS G12V",65.8702267883591,113526.558228809,182631.202866881,"CRC"
"KRAS G12V",66.0123477986169,113628.645466422,182957.496474481,"CRC"
"KRAS G12V",66.1544688088747,113661.957128437,183477.870631907,"CRC"
"KRAS G12V",66.2965898191324,113601.28566662,183894.700413138,"CRC"
"KRAS G12V",66.4387108293902,113714.185801255,184405.327482852,"CRC"
"KRAS G12V",66.580831839648,113778.339675011,184695.757387759,"CRC"
"KRAS G12V",66.7229528499058,113980.788613604,184974.716951509,"CRC"
"KRAS G12V",66.8650738601636,114009.57655586,185313.980575064,"CRC"
"KRAS G12V",67.0071948704214,114132.718643371,185680.507510283,"CRC"
"KRAS G12V",67.1493158806792,114279.710460657,185987.984547066,"CRC"
"KRAS G12V",67.2914368909369,114397.397968977,186285.992771848,"CRC"
"KRAS G12V",67.4335579011947,114595.329697283,186664.61516466,"CRC"
"KRAS G12V",67.5756789114525,114679.178599321,186899.346293176,"CRC"
"KRAS G12V",67.7177999217103,114739.597239971,187280.364883599,"CRC"
"KRAS G12V",67.8599209319681,114936.192066365,187767.31186923,"CRC"
"KRAS G12V",68.0020419422258,115101.60192272,187948.757191936,"CRC"
